epsilon approx query
0.9 0.8162193298339844 0.8238510000000002
0.89 0.8162193298339844 0.8238510000000002
0.88 0.8162193298339844 0.8238510000000002
0.87 0.8162193298339844 0.8238510000000002
0.86 0.8162193298339844 0.8238510000000002
0.85 0.8162193298339844 0.8238510000000002
0.84 0.8162193298339844 0.8238510000000002
0.83 0.8162193298339844 0.8238510000000002
0.82 0.8162193298339844 0.8238510000000002
0.8099999999999999 0.8162193298339844 0.8238510000000002
0.7999999999999999 0.8162193298339844 0.8238510000000002
0.7899999999999999 0.8162193298339844 0.8238510000000002
0.7799999999999999 0.8162193298339844 0.8238510000000002
0.7699999999999999 0.8162193298339844 0.8238510000000002
0.7599999999999999 0.8162193298339844 0.8238510000000002
0.7499999999999999 0.8162193298339844 0.8238510000000002
0.7399999999999999 0.8162193298339844 0.8238510000000002
0.7299999999999999 0.8162193298339844 0.8238510000000002
0.7199999999999999 0.8190956115722656 0.8238510000000002
0.7099999999999999 0.8190956115722656 0.8238510000000002
0.6999999999999998 0.8190956115722656 0.8238510000000002
0.6899999999999998 0.8190956115722656 0.8238510000000002
0.6799999999999998 0.8190956115722656 0.8238510000000002
0.6699999999999998 0.8190956115722656 0.8238510000000002
0.6599999999999998 0.8190956115722656 0.8238510000000002
0.6499999999999998 0.8190956115722656 0.8238510000000002
0.6399999999999998 0.8190956115722656 0.8238510000000002
0.6299999999999998 0.8190956115722656 0.8238510000000002
0.6199999999999998 0.8190956115722656 0.8238510000000002
0.6099999999999998 0.8190956115722656 0.8238510000000002
0.5999999999999998 0.8190956115722656 0.8238510000000002
0.5899999999999997 0.8190956115722656 0.8238510000000002
0.5799999999999997 0.8190956115722656 0.8238510000000002
0.5699999999999997 0.8190956115722656 0.8238510000000002
0.5599999999999997 0.8190956115722656 0.8238510000000002
0.5499999999999997 0.8190956115722656 0.8238510000000002
0.5399999999999997 0.8190956115722656 0.8238510000000002
0.5299999999999997 0.8162040710449219 0.8238510000000002
0.5199999999999997 0.8162040710449219 0.8238510000000002
0.5099999999999997 0.8162040710449219 0.8238510000000002
0.49999999999999967 0.8162040710449219 0.8238510000000002
0.48999999999999966 0.8162040710449219 0.8238510000000002
0.47999999999999965 0.8162040710449219 0.8238510000000002
0.46999999999999964 0.8190956115722656 0.8238510000000002
0.45999999999999963 0.8191261291503906 0.8238510000000002
0.4499999999999996 0.8191261291503906 0.8238510000000002
0.4399999999999996 0.8191261291503906 0.8238510000000002
0.4299999999999996 0.8191261291503906 0.8238510000000002
0.4199999999999996 0.8191261291503906 0.8238510000000002
0.4099999999999996 0.8191261291503906 0.8238510000000002
0.3999999999999996 0.8191261291503906 0.8238510000000002
0.38999999999999957 0.8191261291503906 0.8238510000000002
0.37999999999999956 0.8162193298339844 0.8238510000000002
0.36999999999999955 0.8162193298339844 0.8238510000000002
0.35999999999999954 0.8162193298339844 0.8238510000000002
0.34999999999999953 0.8162193298339844 0.8238510000000002
0.3399999999999995 0.8192329406738281 0.8238510000000002
0.3299999999999995 0.8192329406738281 0.8238510000000002
0.3199999999999995 0.8192329406738281 0.8238510000000002
0.3099999999999995 0.8198509216308594 0.8238510000000002
0.2999999999999995 0.8198509216308594 0.8238510000000002
0.2899999999999995 0.8198509216308594 0.8238510000000002
0.27999999999999947 0.8214378356933594 0.8238510000000002
0.26999999999999946 0.8214378356933594 0.8238510000000002
0.25999999999999945 0.8214378356933594 0.8238510000000002
0.24999999999999944 0.8213233947753906 0.8238510000000002
0.23999999999999944 0.8213233947753906 0.8238510000000002
0.22999999999999943 0.8213233947753906 0.8238510000000002
0.21999999999999942 0.8213310241699219 0.8238510000000002
0.2099999999999994 0.8213310241699219 0.8238510000000002
0.1999999999999994 0.8217964172363281 0.8238510000000002
0.1899999999999994 0.8217964172363281 0.8238510000000002
0.17999999999999938 0.8214454650878906 0.8238510000000002
0.16999999999999937 0.8214454650878906 0.8238510000000002
0.15999999999999936 0.8210411071777344 0.8238510000000002
0.14999999999999936 0.8228645324707031 0.8238510000000002
0.13999999999999935 0.8228645324707031 0.8238510000000002
0.12999999999999934 0.8220481872558594 0.8238510000000002
0.11999999999999933 0.8233070373535156 0.8238510000000002
0.10999999999999932 0.8232994079589844 0.8238510000000002
0.09999999999999931 0.8236122131347656 0.8238510000000002
0.0899999999999993 0.8236045837402344 0.8238510000000002
0.0799999999999993 0.8227272033691406 0.8238510000000002
0.06999999999999929 0.8238410949707031 0.8238510000000002
0.059999999999999276 0.8238487243652344 0.8238510000000002
0.04999999999999927 0.8231925964355469 0.8238510000000002
0.03999999999999926 0.8237876892089844 0.8238510000000002
0.02999999999999925 0.8237876892089844 0.8238510000000002
